_,Id,Name,RecordType,RecordType.Name,BillingLongitude,BillingLatitude
[Account],0011N000018j34VQAQ,Cornerstone Assembly of God,[RecordType],Church,-95.313768,29.698059
[Account],0011N000018j34WQAQ,Cy-Fair Baptist,[RecordType],Church,-95.640643,29.945491
[Account],0011N000018j34XQAQ,Cy-Fair Christian Church,[RecordType],Church,-95.562466,29.967854
[Account],0011N000018j34YQAQ,Cy-Fair Community Church,[RecordType],Church,-95.615311,29.946289
[Account],0011N000018j34ZQAQ,Cy-Fair Nazarene Church,[RecordType],Church,-95.539654,29.865133
[Account],0011N000018j34aQAA,Cypress Fairbanks Church of Christ,[RecordType],Church,-95.5319,29.8736
[Account],0011N000018j34bQAA,Cypress Point Baptist Church,[RecordType],Church,-95.2476,29.4172
[Account],0011N000018j34cQAA,Cypress Trail UMC,[RecordType],Church,-95.385504,30.044115
[Account],0011N000018j34dQAA,Cypress UMC,[RecordType],Church,-95.625756,29.946551
[Account],0011N000018j34eQAA,Riverside Assembly of God - Conroe,[RecordType],Church,-95.468511,30.32542
[Account],0011N000018j34fQAA,Dacus Baptist Church,[RecordType],Church,-95.6551,30.4091
[Account],0011N000018j34gQAA,Damascus Baptist Church,[RecordType],Church,-95.391791,29.769962
[Account],0011N000018j3iDQAQ,St. George Orthodox Church,[RecordType],Church,-95.43218,29.72472
[Account],0011N000018j3iEQAQ,St. George's Episcopal - Houston,[RecordType],Church,-95.443154,29.67382
[Account],0011N000018j3iFQAQ,St. Giles Presbyterian Church of Houston,[RecordType],Church,-95.477678,29.840819
[Account],0011N000018j3iGQAQ,St. Gregorios Orthodox Church,[RecordType],Church,-95.450046,29.634611
[Account],0011N000018j3iHQAQ,St. Gregory the Great Catholic Church,[RecordType],Church,-95.314375,29.865241
[Account],0011N000018j3iIQAQ,St. Henry Catholic Church,[RecordType],Church,-95.3556,28.9753
[Account],0011N000018j3iJQAQ,St. Hyacinth Catholic Church,[RecordType],Church,-95.122116,29.685334
[Account],0011N000018j3iKQAQ,St. Ignatius of Loyola Catholic Church,[RecordType],Church,-95.526381,30.006435
[Account],0011N000018j3XpQAI,North Shore Friends Church,[RecordType],Church,-95.218079,29.772108
[Account],0011N000018j3XqQAI,Houston Christian Mission,[RecordType],Church,-95.340622,29.712331
[Account],0011N000018j3XrQAI,North Side Baptist,[RecordType],Church,-95.371741,29.853557
[Account],0011N000018j3XsQAI,North Side Evangelical Lutheran,[RecordType],Church,-95.355706,29.782846
[Account],0011N000018j3XtQAI,North Star Baptist Church,[RecordType],Church,-95.414151,29.803053
[Account],0011N000018j3xyQAA,Iglesia Restauracion - Houston,[RecordType],Church,-95.48266,29.822643
[Account],0011N000018j3xzQAA,Iglesia Gracia Gloriosa,[RecordType],Church,-95.53293,29.795188
[Account],0011N000018j3y0QAA,Iglesia Hispana Bautista Buena Tierra,[RecordType],Church,-95.201457,29.65358
[Account],0011N000018j3y1QAA,Nueva Jerusalen Church,[RecordType],Church,-95.50363,29.629179
[Account],0011N000018j3y2QAA,Iglesia Restauracion y Alabanza,[RecordType],Church,-95.373838,29.870949
[Account],0011N000018j3y3QAA,Iglesia Visión Celestial,[RecordType],Church,-95.521014,29.789452
[Account],0011N000018j3y4QAA,Igreja Comunidade Nova Vida - Houston,[RecordType],Church,,
[Account],0011N000018j3y5QAA,JesuCristo Camino de Salvacion,[RecordType],Church,,
[Account],0011N000018j3y6QAA,Kerusso Grace Church,[RecordType],Church,-95.364211,29.776376
[Account],0011N000018j3y7QAA,Lenguaje de Fe - Katy,[RecordType],Church,-95.762576,29.733647
[Account],0011N000018j3y8QAA,Life Community Church - Rosenberg,[RecordType],Church,-95.807204,29.56546
[Account],0011N000018j43RQAQ,First Baptist - South Houston,[RecordType],Church,-95.23697,29.667788
[Account],0011N000018j43SQAQ,First Baptist - Pasadena,[RecordType],Church,-95.124117,29.648539
[Account],0011N000018j43TQAQ,Faith Community Church - Pearland,[RecordType],Church,-95.252708,29.549831
[Account],0011N000018j43UQAQ,First Baptist - Jacinto City,[RecordType],Church,-95.239415,29.766677
[Account],0011N000018j43VQAQ,First Church of Pearland,[RecordType],Church,-95.243088,29.547462
[Account],0011N000018j43WQAQ,Freeway Manor Baptist,[RecordType],Church,-95.237211,29.647465
[Account],0011N000018j43XQAQ,Faith Memorial Baptist #2,[RecordType],Church,-95.307058,29.777414
[Account],0011N000018j43YQAQ,Greater New Hope Baptist - Houston #1,[RecordType],Church,-95.416433,29.863426
[Account],0011N000018j43ZQAQ,Higher Praise Church,[RecordType],Church,-95.597293,29.689613
[Account],0011N000018j43aQAA,Iglesia Bautista Bethel La Nueva,[RecordType],Church,-95.003593,29.726253
[Account],0011N000018j43bQAA,Iglesia Hispana Bethel,[RecordType],Church,,
[Account],0011N000018j43cQAA,Alief Baptist Church - Katy,[RecordType],Church,-95.820804,29.787115
[Account],0011N000018j43dQAA,Autumn Creek Baptist,[RecordType],Church,-95.68469,29.874549
[Account],0011N000018j43eQAA,First Baptist - Bay Area,[RecordType],Church,-95.14851,29.493907
[Account],0011N000018j43fQAA,Berean Baptist Church - Houston,[RecordType],Church,-95.410945,29.913283
[Account],0011N000018j2yvQAA,Christ Way Missionary Baptist Church (Comal St),[RecordType],Church,-95.370007,29.659686
[Account],0011N000018j2ywQAA,Christ Way Missionary Baptist Church (Gatewood St),[RecordType],Church,-95.453765,29.604418
[Account],0011N000018j2yxQAA,Blessed Andrew Kim Catholic Church,[RecordType],Church,-95.500375,29.800648
[Account],0011N000018j2yyQAA,Christadelphian Church - Central,[RecordType],Church,-95.319834,29.713325
[Account],0011N000018j2yzQAA,Christadelphians - Berean,[RecordType],Church,-95.279047,29.711826
[Account],0011N000018j2z0QAA,Christian & Missionary Alliance,[RecordType],Church,-95.369498,29.745916
[Account],0011N000018j2z2QAA,Christian Arab Fellowship,[RecordType],Church,-95.563721,29.647419
[Account],0011N000018j2z3QAA,Christian Baptist Church,[RecordType],Church,-94.8967,30.0352
[Account],0011N000018j2z4QAA,Maranatha Christian Center,[RecordType],Church,-95.086424,29.391507
[Account],0011N000018j2z5QAA,Christian Community Fellowship - Houston,[RecordType],Church,-95.3821,29.6129
[Account],0011N000018j2z6QAA,Mason Road Assembly of God,[RecordType],Church,-95.752267,29.765573
[Account],0011N000018j2z7QAA,Christian Faith Missionary Baptist,[RecordType],Church,-95.374248,29.716959
[Account],0011N000018j2z8QAA,Christian Faith Missionary Baptist Church,[RecordType],Church,-95.374248,29.716959
[Account],0011N000018j2z9QAA,Spring Branch Church of Christ,[RecordType],Church,-95.363,29.763
[Account],0011N000018j2zAQAQ,Christian Fellowship Baptist,[RecordType],Church,-95.262023,29.860146
[Account],0011N000018j2zBQAQ,Christian Fellowship Baptist Church,[RecordType],Church,-95.282599,29.846088
[Account],0011N000018j359QAA,Early Missionary Baptist Church,[RecordType],Church,-95.354728,29.65335
[Account],0011N000018j35AQAQ,East Bethel Baptist Church,[RecordType],Church,-95.345764,29.702584
[Account],0011N000018j35BQAQ,East Houston Church of Christ,[RecordType],Church,-95.270232,29.830555
[Account],0011N000018j35CQAQ,East Houston Missionary Baptist 1,[RecordType],Church,-95.155664,29.794914
[Account],0011N000018j35DQAQ,East Houston Missionary Baptist Church 2,[RecordType],Church,-95.179843,29.781063
[Account],0011N000018j35EQAQ,Spanish Assemblies of God Aposento Alto Church,[RecordType],Church,-95.403916,29.769358
[Account],0011N000018j35FQAQ,East Macedonia American Baptist Church,[RecordType],Church,-95.359446,29.667191
[Account],0011N000018j35GQAQ,East Macedonian American Baptist Church,[RecordType],Church,-95.359446,29.667191
[Account],0011N000018j35HQAQ,East Orange AME Church,[RecordType],Church,-95.326159,29.77475
[Account],0011N000018j35IQAQ,East Park Missionary Baptist Church,[RecordType],Church,-95.267073,29.85029
[Account],0011N000018j35JQAQ,Spanish Assemblies of God Calvario,[RecordType],Church,-95.217861,29.767444
[Account],0011N000018j35KQAQ,East Wind Missionary Baptist,[RecordType],Church,-95.526525,29.604651
[Account],0011N000018j35LQAQ,Eastern Branch Baptist Church,[RecordType],Church,-95.402653,28.968807
[Account],0011N000018j35MQAQ,Eastern Orthodox Diocese of Houston UAOC,[RecordType],Church,-95.303638,29.700482
[Account],0011N000018j3i2QAA,St. Dominic Catholic Church,[RecordType],Church,-95.172817,29.842806
[Account],0011N000018j3i3QAA,St. Dunstans Episcopal Church,[RecordType],Church,-95.501996,29.99125
[Account],0011N000018j3i4QAA,St. Edward Catholic Church,[RecordType],Church,-95.456107,30.081619
[Account],0011N000018j3i5QAA,Faith Missionary Baptist Church (Brinkley St),[RecordType],Church,-95.36555,29.662772
[Account],0011N000018j3i6QAA,St. Emanuel Baptist Church,[RecordType],Church,-95.351543,29.796917
[Account],0011N000018j3i7QAA,St. Emanuel Baptist Church,[RecordType],Church,-95.351106,29.735179
[Account],0011N000018j3ieQAA,St. John Fisher Catholic Church,[RecordType],Church,-95.765303,29.591607
[Account],0011N000018j3ifQAA,Bread of Life Christian Church,[RecordType],Church,-95.357237,29.672263
[Account],0011N000018j3igQAA,New Bethlehem Missionary Baptist Church,[RecordType],Church,-95.363923,29.659551
[Account],0011N000018j3ihQAA,St. John Missionary Baptist Church,[RecordType],Church,-95.438948,29.876473
[Account],0011N000018j3iiQAA,St. John Missionary Baptist Church,[RecordType],Church,-95.368567,29.688556
[Account],0011N000018j3ijQAA,St. John Missionary Baptist Church (Gray St),[RecordType],Church,-95.360727,29.741902
[Account],0011N000018j3ikQAA,St. John Missionary Baptist Church (Dowling St),[RecordType],Church,-95.362903,29.737935
[Account],0011N000018j3XuQAI,North Wayside Church of Christ,[RecordType],Church,-95.285559,29.82617
[Account],0011N000018j3XvQAI,North Woods Baptist Church,[RecordType],Church,-95.345711,30.04662
[Account],0011N000018j3XwQAI,Iglesia Ni Cristo - Houston,[RecordType],Church,-95.407141,29.899105
[Account],0011N000018j3XxQAI,Northeast Community Baptist Church,[RecordType],Church,-95.298878,29.842936
[Account],0011N000018j3XyQAI,Northeast Fellowship Missionary Baptist Church,[RecordType],Church,-95.300678,29.832815
[Account],0011N000018j2zmQAA,Church of Christ - Bammel Road,[RecordType],Church,-95.471162,30.003268
[Account],0011N000018j2znQAA,Church of Christ - Barrett Station,[RecordType],Church,-95.061632,29.870722
[Account],0011N000018j2zoQAA,Church of Christ - Bayshore,[RecordType],Church,-95.036385,29.579797
[Account],0011N000018j2zpQAA,Church of Christ - Baytown #1,[RecordType],Church,-94.994269,29.714237
[Account],0011N000018j2zqQAA,Church of Christ - Baytown #2,[RecordType],Church,-94.994269,29.714237
[Account],0011N000018j2zrQAA,Church of Christ - Bellaire #1,[RecordType],Church,-95.5363,29.7005
[Account],0011N000018j2zsQAA,Church of Christ - Bellaire #2,[RecordType],Church,-95.467599,29.69272
[Account],0011N000018j2ztQAA,Church of Christ - Brazoria,[RecordType],Church,-95.566719,29.041365
[Account],0011N000018j2zuQAA,Church of Christ - Broadway (Galveston),[RecordType],Church,-94.784905,29.302323
[Account],0011N000018j2zvQAA,Church of Christ - Brookhollow,[RecordType],Church,-95.478176,29.818662
[Account],0011N000018j2zwQAA,Church of Christ - Brookshire,[RecordType],Church,-95.951095,29.789256
[Account],0011N000018j2zxQAA,Church of Christ - Burbank,[RecordType],Church,-95.378718,29.847987
[Account],0011N000018j2zyQAA,Church of Christ - Cedar Bayou,[RecordType],Church,-94.930365,29.758273
[Account],0011N000018j2zzQAA,Church of Christ - Champions,[RecordType],Church,-95.540091,29.978749
[Account],0011N000018j300QAA,Church of Christ - Channelview,[RecordType],Church,-95.124235,29.802071
[Account],0011N000018j301QAA,Church of Christ - Clute,[RecordType],Church,-95.405411,29.057372
[Account],0011N000018j3iLQAQ,St. James AME - Dickinson,[RecordType],Church,-95.06257,29.468472
[Account],0011N000018j3iMQAQ,St. James AME - Houston,[RecordType],Church,-95.344417,29.777688
[Account],0011N000018j3iNQAQ,St. James Baptist - Houston #1,[RecordType],Church,-95.375555,29.669532
[Account],0011N000018j3iOQAQ,St. James Baptist - Houston #2,[RecordType],Church,-95.334381,29.820258
[Account],0011N000018j3iPQAQ,St. James Baptist - Houston #3,[RecordType],Church,-95.388727,29.826074
[Account],0011N000018j3iQQAQ,St. James Catholic Church,[RecordType],Church,-95.383324,30.045286
[Account],0011N000018j3iRQAQ,Lily of the Valley Baptist Church,[RecordType],Church,-95.376586,29.643158
[Account],0011N000018j3iSQAQ,St. James Episcopal Church (Houston),[RecordType],Church,-95.366643,29.717301
[Account],0011N000018j3iUQAQ,St. James Methodist Church,[RecordType],Church,-95.3376,29.6707
[Account],0011N000018j3iVQAQ,St. James Missionary Baptist Church,[RecordType],Church,-95.540292,29.847693
[Account],0011N000018j3iWQAQ,St. James Presbyterian Church,[RecordType],Church,-95.084874,29.66557
[Account],0011N000018j3iXQAQ,St. James United Presbyterian Church,[RecordType],Church,-95.084874,29.66557
[Account],0011N000018j3iZQAQ,St. Jerome Catholic Church - Houston,[RecordType],Church,-95.51133,29.820474
[Account],0011N000018j3iaQAA,St. John Baptist Church - Conroe,[RecordType],Church,-95.4477,30.3109
[Account],0011N000018j3ibQAA,St. John Baptist Church - Houston,[RecordType],Church,-95.325877,29.7885
[Account],0011N000018j3icQAA,St. John Chrysostom Byzantine Catholic Church,[RecordType],Church,-95.471529,29.837708
[Account],0011N000018j3idQAA,St. John Community Baptist Church,[RecordType],Church,-95.335131,29.529909
[Account],0011N000018j3wZQAQ,Upper Room Community,[RecordType],Church,-95.511262,29.764057
[Account],0011N000018j3waQAA,Covenant Community Church,[RecordType],Church,-95.321954,29.562712
[Account],0011N000018j3wbQAA,Clear Creek Community - West Campus,[RecordType],Church,-95.1849,29.4963
[Account],0011N000018j3wcQAA,Revive Bible Church,[RecordType],Church,-95.3821,29.6129
[Account],0011N000018j3wdQAA,CityView Church,[RecordType],Church,-95.378359,29.551907
[Account],0011N000018j3weQAA,Lakeland Missionary Baptist Church,[RecordType],Church,-95.2897,30.0066
[Account],0011N000018j3whQAA,Church at Bethel's Family,[RecordType],Church,-95.5032,29.6487
[Account],0011N000018j3wjQAA,Brotherhood Baptist Church,[RecordType],Church,-95.600554,29.66434
[Account],0011N000018j3wkQAA,Called to Care Community Church,[RecordType],Church,,
[Account],0011N000018j3wlQAA,Calvary Korean Baptist,[RecordType],Church,-95.623783,29.73914
[Account],0011N000018j3wnQAA,Canaan Bhutanese Church,[RecordType],Church,-95.524865,29.691064
[Account],0011N000018j3woQAA,Casa de Celebracion,[RecordType],Church,-95.621033,29.734767
[Account],0011N000018j3wWQAQ,Trinity Evangelical Free Church,[RecordType],Church,-95.113086,29.594999
[Account],0011N000018j3wXQAQ,Trinity Fellowship Baptist,[RecordType],Church,-95.307567,29.668637
[Account],0011N000018j3wYQAQ,Abiding Faith UMC,[RecordType],Church,-95.417961,29.598635
[Account],0011N000018j3x1QAA,Cristo Con Poder,[RecordType],Church,-95.382169,30.102545
[Account],0011N000018j3x2QAA,Cross Nations Worldwide,[RecordType],Church,,
[Account],0011N000018j3x3QAA,Crosspoint Español,[RecordType],Church,-95.456004,29.704809
[Account],0011N000018j3x4QAA,Cypress Family Fellowship,[RecordType],Church,-95.671742,29.86765
[Account],0011N000018j3x5QAA,Disciples Korean Baptist,[RecordType],Church,-95.556703,29.764434
[Account],0011N000018j3x6QAA,Ecclesia Clear Lake,[RecordType],Church,-95.092191,29.508221
[Account],0011N000018j3x7QAA,Epiphany Family Church,[RecordType],Church,-95.363296,29.778433
[Account],0011N000018j3x8QAA,Ethiopian Evangelical Church,[RecordType],Church,-95.524488,29.65854
[Account],0011N000018j3x9QAA,Extreme Worship Center,[RecordType],Church,,
[Account],0011N000018j3xAQAQ,Eyes on Me - Out tha Box,[RecordType],Church,-95.682076,29.88983
[Account],0011N000018j3xBQAQ,Family of Believers,[RecordType],Church,-95.606158,29.664141
[Account],0011N000018j3xCQAQ,Fellowship of Believers Community,[RecordType],Church,-95.307673,29.55581
[Account],0011N000018j3xDQAQ,Filipino-American Faith Baptist,[RecordType],Church,-95.490994,29.667776
[Account],0011N000018j3xEQAQ,Fresh Start Community Church,[RecordType],Church,-95.42872,29.593764
[Account],0011N000018j3xFQAQ,Galilee Community Baptist Church,[RecordType],Church,-95.382337,29.729597
[Account],0011N000018j302QAA,Church of Christ - Cy-Fair,[RecordType],Church,-95.638832,29.9475
[Account],0011N000018j303QAA,Church of Christ - Dayton,[RecordType],Church,-94.890482,30.049977
[Account],0011N000018j304QAA,Church of Christ - Eldridge Road,[RecordType],Church,-95.617709,29.627966
[Account],0011N000018j305QAA,Church of Christ - Freeport,[RecordType],Church,-95.352522,28.950268
[Account],0011N000018j306QAA,Church of Christ - Fry Road,[RecordType],Church,-95.719532,29.803739
[Account],0011N000018j307QAA,Church of Christ - Garden Acres,[RecordType],Church,-95.272613,29.592937
[Account],0011N000018j308QAA,Church of Christ - Hankamer,[RecordType],Church,-94.6062,29.871
[Account],0011N000018j309QAA,Church of Christ - Hidden Valley,[RecordType],Church,-95.416111,29.902779
[Account],0011N000018j30AQAQ,Church of Christ - Highlands #1,[RecordType],Church,-95.059825,29.817799
[Account],0011N000018j30BQAQ,Church of Christ - Highlands #2,[RecordType],Church,-95.059825,29.817799
[Account],0011N000018j30CQAQ,Church of Christ - Highway 6,[RecordType],Church,-95.26301,29.435973
[Account],0011N000018j30DQAQ,Church of Christ - Houston #1,[RecordType],Church,-95.219132,29.771973
[Account],0011N000018j30EQAQ,Church of Christ - Houston #2,[RecordType],Church,-95.302542,29.776633
[Account],0011N000018j30FQAQ,Church of Christ - Houston #3,[RecordType],Church,-95.410973,29.809745
[Account],0011N000018j30GQAQ,Church of Christ - Houston #4,[RecordType],Church,-95.302735,29.67137
[Account],0011N000018j30HQAQ,Church of Christ - Houston #5,[RecordType],Church,-95.45006,29.884724
[Account],0011N000018j30eQAA,Church of Christ - Pruett & Lobit,[RecordType],Church,-94.971263,29.738716
[Account],0011N000018j30fQAA,Church of Christ - Rabon Chapel,[RecordType],Church,-95.6551,30.4091
[Account],0011N000018j30gQAA,Church of Christ - Richwood,[RecordType],Church,-95.404418,29.051704
[Account],0011N000018j30hQAA,Avenue N Church of Christ - Rosenberg,[RecordType],Church,-95.785935,29.552906
[Account],0011N000018j30iQAA,Church of Christ - Silverlake,[RecordType],Church,-95.372457,29.558029
[Account],0011N000018j30jQAA,Church of Christ - South Houston,[RecordType],Church,-95.235244,29.665111
[Account],0011N000018j30kQAA,Church of Christ - South Main,[RecordType],Church,-94.971226,29.724734
[Account],0011N000018j30lQAA,Church of Christ - Spanish Speaking,[RecordType],Church,-95.286613,29.735569
[Account],0011N000018j30mQAA,Church of Christ - Spring,[RecordType],Church,-95.434543,30.075288
[Account],0011N000018j30nQAA,Church of Christ - Sweeny,[RecordType],Church,-95.700511,29.041865
[Account],0011N000018j30oQAA,Church of Christ - Texas City,[RecordType],Church,-94.962594,29.387863
[Account],0011N000018j30pQAA,Church of Christ - Tomball,[RecordType],Church,-95.637581,30.100559
[Account],0011N000018j30qQAA,Church of Christ - Waller,[RecordType],Church,-95.920562,30.059297
[Account],0011N000018j30rQAA,Church of Christ - West Columbia,[RecordType],Church,-95.645516,29.140746
[Account],0011N000018j3ilQAA,St. John Missionary Baptist Church (Peachtree St),[RecordType],Church,-95.314793,29.830737
[Account],0011N000018j3imQAA,St. John Missionary Baptist Church (Dandy St),[RecordType],Church,-95.311423,29.832609
[Account],0011N000018j3inQAA,St. John Neumann Catholic Church,[RecordType],Church,-95.460586,29.931295
[Account],0011N000018j3ioQAA,The Church of St. John the Divine,[RecordType],Church,-95.427557,29.742652
[Account],0011N000018j3ipQAA,St. John the Evangelist Catholic Church,[RecordType],Church,-94.972583,29.7713
[Account],0011N000018j3iqQAA,St. John United Church of Christ,[RecordType],Church,-95.461675,29.836247
[Account],0011N000018j3irQAA,St. John Vianney Catholic Church,[RecordType],Church,-95.611743,29.768126
[Account],0011N000018j3isQAA,St. John's Baptist Church - Galveston,[RecordType],Church,-94.800007,29.298763
[Account],0011N000018j3itQAA,St. John's Baptist Church of Liberty,[RecordType],Church,-94.769134,30.083314
[Account],0011N000018j3iuQAA,St. John's Episcopal - Houston,[RecordType],Church,-95.278814,29.726061
[Account],0011N000018j3ivQAA,St. John's Episcopal - La Porte,[RecordType],Church,-95.0191,29.6655
[Account],0011N000018j3iwQAA,St. John's Lutheran Church,[RecordType],Church,-95.657177,29.982903
[Account],0011N000018j3ixQAA,Rosharon Baptist Church,[RecordType],Church,-95.380594,29.656712
[Account],0011N000018j3iyQAA,St. John's Lutheran Church,[RecordType],Church,-95.9271,30.0964
[Account],0011N000018j3j1QAA,St. John's Missionary Baptist Church of Beaumont,[RecordType],Church,-94.6993,29.8469
[Account],0011N000018j3j2QAA,St. John's Missionary Baptist Church of Spring,[RecordType],Church,-95.429402,30.127212
[Account],0011N000018j3j3QAA,St. John's Old South Anglican Catholic Church,[RecordType],Church,-95.760679,29.668171
[Account],0011N000018j3j4QAA,St. John's UMC - Baytown,[RecordType],Church,-94.964175,29.722974
[Account],0011N000018j43jQAA,Hopewell Temple MBC,[RecordType],Church,-95.340397,29.743369
[Account],0011N000018j43lQAA,Life Community Church - La Porte,[RecordType],Church,-95.091205,29.652513
[Account],0011N000018j43mQAA,Living Faith Baptist Church,[RecordType],Church,-95.359222,29.644039
[Account],0011N000018j43nQAA,Long Point Baptist Church,[RecordType],Church,-95.488065,29.801563
[Account],0011N000018j43oQAA,St. Paul's Episcopal - Katy,[RecordType],Church,-95.815626,29.800846
[Account],0011N000018j43pQAA,Cullen Missionary Baptist,[RecordType],Church,-95.355039,29.617537
[Account],0011N000018j43qQAA,Church at the Cross,[RecordType],Church,-95.604277,29.71592
[Account],0011N000018j43rQAA,Lazybrook Baptist Church,[RecordType],Church,-95.432721,29.801296
[Account],0011N000018j43sQAA,Market Street Baptist Church - Houston,[RecordType],Church,-95.199467,29.767265
[Account],0011N000018j43uQAA,Mt. Moriah Baptist #2,[RecordType],Church,-95.353327,29.653247
[Account],0011N000018j43vQAA,New Beginnings Church - Clear Lake,[RecordType],Church,-95.151996,29.571771
[Account],0011N000018j43wQAA,Chinese Baptist Church,[RecordType],Church,-95.504955,29.781717
[Account],0011N000018j43xQAA,Glenshire Word of Life Baptist Church,[RecordType],Church,-95.509351,29.504914
[Account],0011N000018j43yQAA,Ashford Community Church,[RecordType],Church,-95.624746,29.744555
[Account],0011N000018j43zQAA,Friendship Community Bible Church,[RecordType],Church,-95.629914,29.626401
[Account],0011N000018j440QAA,Iglesia Bautista Melrose,[RecordType],Church,-95.361315,29.840453
[Account],0011N000018j441QAA,The Fellowship of Enlightenment Church,[RecordType],Church,-95.285988,29.844308
[Account],0013l00002BMspiAAD,Covenant Baptist Church-Humble,[RecordType],Church,-95.160161,29.994766
[Account],0013l00002JsyPfAAJ,Faith Lutheran Church (Dickinson),[RecordType],Church,-95.07134,29.452407
[Account],0013l00002KyTF9AAN,St. John's Downtown,[RecordType],Church,-95.365662,29.745605
[Account],0013l00002NMWPxAAP,United With Christ Ministries,[RecordType],Church,-95.320784,29.744464
[Account],0013l00002NMWPyAAP,The Light Of The World Church,[RecordType],Church,-95.325855,29.748063
[Account],0013l00002NMWPzAAP,Mount View Church of God in Christ,[RecordType],Church,-95.326728,29.766736
[Account],0013l00002NMWQ0AAP,Houston's First Baptist Church,[RecordType],Church,-95.363508,29.746714
[Account],0013l00002NMWQ1AAP,Elevate Church Houston,[RecordType],Church,-95.344304,29.760844
[Account],0013l00002NLj8yAAD,Crossroads Fellowship,[RecordType],Church,-95.199821,29.886536
[Account],0013l00002NLj8zAAD,Inspire Church,[RecordType],Church,-95.20187,29.886917
[Account],0013l00002NLj90AAD,Heritage Baptist Church,[RecordType],Church,-95.214056,29.935663
[Account],0013l00002NMWOJAA5,Grace Church Houston,[RecordType],Church,-95.190682,29.592986
[Account],0013l00002NMWOKAA5,A Community of the Servant-Savior Presbyterian Church,[RecordType],Church,-95.218993,29.596135
[Account],0013l00002NMWOLAA5,True Bible Christian Church,[RecordType],Church,-95.215534,29.584841
[Account],0013l00002NMWOMAA5,Sagemont Church Annex,[RecordType],Church,-95.215261,29.60037
[Account],0013l00002NMWONAA5,Church,[RecordType],Church,-95.174771,29.641087
[Account],0013l00002NMWOOAA5,Christ Church Apostolic,[RecordType],Church,-95.2017,29.621173
[Account],0013l00002NMWOPAA5,MacGregor Palm Community Church,[RecordType],Church,-95.230751,29.599041
[Account],0013l00002NMWOQAA5,LifePoint Church,[RecordType],Church,-95.242832,29.552876
[Account],0013l00002NMWORAA5,St Luke the Evangelist Catholic Church,[RecordType],Church,-95.231333,29.593601
[Account],0013l00002NMWOSAA5,Bay Area Christian Church,[RecordType],Church,-95.152349,29.574145
[Account],0013l00002OKDowAAH,Hello Church!,[RecordType],Church,-95.384968,29.744736
[Account],0013l00002NMWOTAA5,Gateway Community Church,[RecordType],Church,-95.158676,29.574908
[Account],0013l00002NMWOUAA5,First Church,[RecordType],Church,-95.241819,29.546666
[Account],0013l00002NLj93AAD,Crossroads Fellowship,[RecordType],Church,-95.199821,29.886536
[Account],0013l00002NLj94AAD,Inspire Church,[RecordType],Church,-95.20187,29.886917
[Account],0013l00002NLj95AAD,Heritage Baptist Church,[RecordType],Church,-95.214056,29.935663
[Account],0013l00002OKDorAAH,Progressive Church,[RecordType],Church,-95.364683,29.751629
[Account],0013l00002OKDosAAH,Mt Horeb Missionary Baptist Church,[RecordType],Church,-95.37937,29.75364
[Account],0013l00002OKDotAAH,Cathedral Centre,[RecordType],Church,-95.367194,29.75004
[Account],0013l00002OKDouAAH,Holy Cross Catholic Chapel,[RecordType],Church,-95.364292,29.757282
[Account],0013l00002OKDoxAAH,Church of Mercy,[RecordType],Church,-95.382311,29.758428
[Account],0013l00002NM0HFAA1,Church Of Jesus Christ House Of Prayer (HOUSTON),[RecordType],Church,-95.297095,29.73719
[Account],0013l00002NM0HGAA1,Iglesia de Jesucristo del Fundamental Apostolico Church,[RecordType],Church,-95.305553,29.740015
[Account],0013l00002NM0HHAA1,The House of God Evangelical Church,[RecordType],Church,-95.291948,29.738996
[Account],0013l00002NM0HIAA1,Restored Life Christian Center,[RecordType],Church,-95.29924,29.735948
[Account],0013l00002NM0K8AAL,Immaculate Heart of Mary Church,[RecordType],Church,-95.288516,29.739225
[Account],0013l00002NM0KAAA1,saint albans church,[RecordType],Church,-95.309339,29.737404
[Account],0013l00002NM0KBAA1,Resurrection Church,[RecordType],Church,-95.303098,29.772472
[Account],0013l00002NM0KCAA1,Church of God,[RecordType],Church,-95.292186,29.71264
[Account],0013l00002NM0KDAA1,The Church At Network,[RecordType],Church,-95.350297,29.711899
[Account],0013l00002NM0KEAA1,Asbury Memorial Methodist,[RecordType],Church,-95.27952,29.725189
[Account],0013l00002NM0KFAA1,The Universal Church,[RecordType],Church,-95.292556,29.737478
[Account],0013l00002NMkvIAAT,New Testament Christian,[RecordType],Church,-95.366303,29.663917
[Account],0013l00002NM0KGAA1,Lutheran Church-The Redeemer,[RecordType],Church,-95.315923,29.725996
[Account],0013l00002NM0KHAA1,El Buen Pastor Houston,[RecordType],Church,-95.303332,29.738129
[Account],0013l00002OKDovAAH,Antioch Missionary Baptist Church,[RecordType],Church,-95.371345,29.756188
[Account],0013l00002OKDoqAAH,Church of Mercy,[RecordType],Church,-95.382311,29.758428
[Account],0013l00002BOxqMAAT,Gospel Assembly Church,[RecordType],Church,-95.258702,29.990253
[Account],0013l00002OKDokAAH,Progressive Church,[RecordType],Church,-95.364683,29.751629
[Account],0013l00002OKDolAAH,Mt Horeb Missionary Baptist Church,[RecordType],Church,-95.37937,29.75364
[Account],0013l00002OKDomAAH,Cathedral Centre,[RecordType],Church,-95.367194,29.75004
